enrolled,VerifyPhone,Other,VerifyDateOfBirth,location,is_weekend_enrolleddate,VerifyCountry,Credit,numscreens,BankVerification,idscreen,VerifyMobile,Loan_all,Alerts,age,user
1,1,9,1,1,0,1,0,14,0,0,0,1,0,51,80428
1,1,14,1,1,0,1,0,39,1,1,0,0,0,20,183291
1,1,12,1,1,0,1,0,25,1,1,0,1,0,31,176368
0,0,4,0,0,0,0,0,5,0,0,0,0,0,29,359663
0,0,4,0,0,0,0,2,14,0,0,0,2,0,54,24577
1,1,6,1,1,0,1,0,12,0,1,0,0,0,63,187426
0,0,5,0,0,0,0,0,7,0,1,0,0,0,16,3441
0,0,4,0,0,0,0,2,35,0,0,0,2,0,28,193945
0,1,6,1,1,0,1,0,13,0,0,0,0,0,37,75420
0,0,4,0,0,0,1,0,7,0,0,0,0,0,19,117751
1,1,6,0,0,0,0,4,24,0,0,0,1,0,24,144083
1,0,1,0,0,0,0,0,1,0,0,0,0,0,35,158139
0,1,11,1,1,0,1,0,26,1,0,0,1,0,37,229329
1,1,6,0,0,0,1,0,19,0,0,0,0,0,18,222192
0,0,2,0,0,0,0,1,10,0,0,0,2,0,35,153141
1,1,12,1,1,1,1,0,28,0,1,0,1,0,20,19178
0,0,3,0,0,0,0,0,8,0,0,0,1,0,21,224186
0,0,5,0,0,0,0,0,6,0,0,0,1,0,28,142930
0,0,3,0,0,0,0,2,23,0,0,0,2,1,23,156385
1,1,12,1,1,0,1,0,21,0,0,0,0,0,44,360933
1,1,5,1,1,1,0,4,20,1,0,0,1,0,23,159747
1,1,10,1,1,0,1,2,32,0,1,0,0,0,28,238024
0,1,4,1,0,0,0,1,21,0,0,0,1,1,25,30113
0,1,5,1,1,0,1,0,13,0,1,0,0,0,21,183793
1,1,14,0,1,1,1,0,34,1,1,0,0,0,21,326300
1,1,8,0,0,0,0,1,18,0,0,0,0,0,30,39126
1,1,8,1,1,0,1,0,17,1,0,0,1,0,38,79833
1,0,6,1,1,0,0,4,35,1,0,1,1,0,34,88466
1,1,10,1,1,0,1,0,23,0,1,0,1,0,29,105829
1,1,10,0,0,0,1,0,22,0,0,0,0,0,24,360715
1,1,8,1,1,0,1,1,32,1,1,0,1,0,34,76968
1,0,3,0,0,0,0,0,5,0,0,0,0,0,47,271266
0,1,5,0,0,1,0,3,25,0,0,0,1,0,26,187124
0,0,3,0,0,1,0,0,6,0,0,0,1,0,54,323473
1,1,6,0,1,0,1,0,17,0,0,0,1,0,33,204976
0,1,7,0,1,0,1,0,22,1,0,0,1,0,48,259571
1,1,11,1,1,0,1,4,46,0,1,1,1,0,35,73216
0,1,8,1,1,0,1,0,22,1,0,0,0,0,50,308736
0,1,4,0,1,0,1,1,23,0,0,0,1,0,28,344200
1,1,9,0,0,1,1,3,20,1,0,0,1,0,25,258232
0,0,5,0,0,0,0,2,19,0,0,0,2,0,29,6616
0,0,4,0,0,0,0,0,10,0,0,0,1,0,31,90260
1,1,11,1,1,0,1,0,21,1,0,0,1,0,29,267964
0,0,6,1,1,0,0,1,23,0,0,0,1,0,20,299455
0,0,10,0,1,0,1,1,44,1,0,0,1,0,23,280822
0,1,2,1,1,0,1,0,7,0,0,0,1,0,52,354629
0,0,3,0,0,0,0,1,13,0,0,0,1,0,40,279727
0,0,3,0,0,0,0,1,8,0,0,0,1,0,66,64833
0,0,1,0,0,0,0,4,12,0,0,0,1,1,41,228506
0,0,6,1,1,0,0,1,13,0,0,0,1,0,19,310938
1,0,4,0,0,0,0,0,5,0,0,0,0,0,19,27982
1,0,2,1,0,0,0,1,5,0,0,0,0,0,35,105123
0,1,7,1,1,0,1,1,22,0,1,0,1,0,36,266774
0,1,7,1,1,0,1,1,31,0,1,0,1,0,25,278105
0,1,10,1,1,0,1,0,31,1,1,0,1,0,24,125737
0,0,3,0,0,0,0,0,5,0,1,0,0,0,26,101151
0,0,7,0,0,0,0,3,59,1,0,0,2,0,21,252481
1,0,5,0,0,1,0,0,6,0,0,0,0,0,38,325441
1,1,8,0,0,1,0,4,24,0,1,0,1,0,33,366940
0,1,3,0,0,0,0,0,10,0,0,0,1,0,44,84008
1,1,7,1,1,1,1,0,37,0,0,0,1,0,27,229576
0,0,5,1,0,0,1,0,9,1,0,0,0,0,31,53234
1,0,1,0,0,0,0,0,2,0,0,0,0,0,34,85740
1,1,9,1,1,0,1,1,21,1,0,0,1,0,39,105206
1,1,14,1,1,1,1,2,28,1,0,0,1,0,44,372377
0,0,1,0,0,0,0,3,10,0,0,0,0,0,28,112583
1,1,10,1,1,1,1,0,15,1,0,0,0,0,40,310472
1,1,3,0,0,1,1,0,7,0,0,0,0,0,44,79260
0,0,6,1,1,0,0,0,24,0,1,0,1,0,21,50218
0,1,3,1,1,0,1,0,8,0,1,0,0,0,40,252936
1,1,6,1,1,0,1,0,18,0,1,0,0,0,32,80480
0,1,11,0,1,0,0,3,69,1,0,0,2,0,25,335719
0,1,6,1,1,0,1,1,26,0,0,0,1,0,36,14455
0,1,7,1,1,0,1,0,17,1,0,0,0,0,38,172103
0,0,4,0,0,0,0,0,8,0,1,0,1,0,28,353356
0,0,6,1,1,0,0,0,28,0,0,0,1,0,47,354909
1,1,6,0,1,0,1,1,36,0,0,0,1,0,24,88719
0,0,9,1,0,0,1,0,14,0,1,0,0,0,25,235750
0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,97570
1,1,8,0,0,0,0,3,25,1,0,0,1,0,31,108466
0,0,5,1,1,0,0,0,12,0,1,0,1,0,18,264264
0,0,2,0,0,0,0,0,14,0,0,0,2,0,32,129147
0,0,1,0,0,0,0,0,3,0,0,0,1,0,33,323929
1,1,11,1,1,1,1,0,28,1,0,0,1,0,32,186521
0,0,6,0,0,1,0,1,21,1,0,0,1,0,36,362957
1,1,9,1,1,1,1,0,73,0,1,0,1,0,19,127117
0,0,2,0,0,0,0,0,15,0,1,0,0,1,35,85285
1,1,7,0,0,1,1,0,12,0,0,0,1,0,17,161446
0,0,1,0,0,0,0,0,6,1,0,0,0,0,21,64563
0,0,1,0,0,0,0,0,1,0,0,0,0,0,26,250651
1,1,8,1,1,1,1,3,20,1,0,1,1,0,36,249057
1,1,11,1,1,0,1,2,52,1,0,1,1,0,20,155633
0,0,2,0,0,0,0,1,3,0,0,0,0,0,31,148514
0,0,3,0,0,0,0,1,12,0,0,0,1,0,23,283958
1,1,17,1,1,0,1,4,40,0,0,0,3,0,28,9886
1,1,7,1,1,1,1,3,30,0,0,0,1,1,22,272660
0,0,7,0,0,0,0,2,44,0,0,0,2,1,48,134449
0,1,6,1,1,0,1,0,10,0,0,0,0,0,29,298906
0,1,2,0,1,0,0,0,4,0,0,0,0,0,26,356248
0,0,1,0,0,0,0,0,4,0,0,0,1,0,37,338175
0,0,2,0,0,0,0,0,16,0,0,0,2,1,40,198297
0,0,3,0,0,0,0,3,15,0,0,0,2,1,51,354221
1,1,5,0,0,0,0,0,8,0,0,0,0,0,27,288719
1,1,7,0,0,0,0,2,23,1,1,0,0,0,28,93230
0,0,4,0,0,0,0,1,24,0,0,0,2,0,31,338784
0,0,1,0,0,0,0,0,10,0,1,0,0,1,29,216033
0,0,2,0,0,0,0,0,12,0,1,0,1,0,18,340934
1,0,3,0,0,0,0,0,5,0,0,0,2,0,48,333807
1,0,5,1,0,0,0,0,19,0,1,0,1,0,35,191972
1,0,4,0,0,0,0,0,9,1,0,0,0,0,25,138841
0,0,2,0,0,0,0,2,10,0,0,0,1,0,30,176233
1,0,5,0,1,0,1,0,14,0,0,0,1,0,19,35448
1,1,11,1,1,0,1,0,21,1,1,0,0,0,25,208616
1,1,3,1,0,0,1,0,14,0,1,0,0,0,30,248593
1,1,10,1,1,1,1,3,48,0,0,0,1,0,39,85287
0,0,2,0,0,0,0,1,12,0,0,0,1,1,46,152509
0,0,5,1,1,0,0,0,12,0,0,0,1,0,18,269282
1,1,13,1,1,1,1,0,24,1,1,0,1,0,33,182192
1,1,12,1,1,0,1,1,32,1,0,0,1,0,29,13985
0,0,1,0,0,0,0,0,5,0,0,0,1,0,30,61994
0,1,6,1,1,1,1,0,10,0,0,0,0,0,31,356987
0,1,5,1,1,0,0,2,18,1,1,0,1,0,25,105431
0,0,5,0,0,0,0,0,9,0,0,0,1,0,18,145160
1,1,11,1,1,0,1,1,21,1,1,0,1,0,21,233633
0,1,6,0,0,0,1,1,20,0,1,0,1,0,24,48730
0,0,4,0,0,0,0,3,37,0,0,0,2,1,50,146510
1,0,3,0,0,0,0,0,6,0,1,0,0,0,29,90543
0,0,2,0,0,0,0,0,15,0,0,0,2,0,24,44825
1,1,12,1,1,0,1,0,34,1,1,0,1,0,29,191629
0,0,3,0,0,0,0,2,21,0,0,0,2,1,58,271359
1,1,16,1,1,0,1,1,45,0,0,0,1,0,33,242589
0,0,2,0,0,0,0,0,28,1,1,0,1,0,29,109413
1,1,8,1,1,1,1,2,61,0,1,0,1,0,26,7139
0,0,5,0,0,0,0,0,7,0,1,0,0,0,26,46157
0,0,4,0,0,0,0,2,42,0,1,0,2,1,20,153315
1,1,13,1,1,0,1,1,26,1,0,0,1,0,25,348005
1,1,12,1,1,0,1,0,17,0,0,0,0,0,33,142615
1,1,4,0,1,1,1,0,14,0,0,0,1,0,26,87724
1,1,8,1,1,1,1,0,39,1,0,0,1,0,28,14573
1,0,2,0,0,0,0,1,4,0,0,0,0,0,20,206355
1,0,5,0,0,0,0,4,24,0,1,1,1,0,38,131927
0,1,9,1,1,0,1,0,47,1,0,0,1,0,20,47637
1,0,2,0,0,0,0,1,5,0,0,0,1,0,21,297769
0,0,1,1,0,0,0,0,2,0,0,0,0,0,31,166871
0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,13556
1,1,8,1,1,0,1,3,39,0,1,0,1,0,19,240913
1,0,3,1,0,0,0,1,10,0,1,0,1,0,25,93922
1,1,6,1,1,1,1,3,22,0,0,0,1,0,23,338919
0,0,3,0,0,0,0,1,24,0,0,0,2,0,39,46010
1,0,4,1,1,1,0,1,19,0,0,1,0,0,26,58887
0,1,8,0,0,0,1,0,22,1,0,0,1,0,35,26923
0,0,2,0,0,0,1,0,5,0,1,0,0,0,29,82979
1,1,9,0,0,0,1,0,27,1,0,0,1,0,28,363227
0,0,1,0,0,0,0,0,6,0,0,0,0,0,42,175049
0,0,1,0,0,0,0,0,3,0,0,0,1,0,61,122751
0,0,4,0,0,0,0,0,27,0,0,0,0,0,41,196599
0,1,7,1,1,0,1,1,33,0,0,0,1,0,20,346782
1,0,4,0,0,0,0,0,6,0,1,0,0,0,21,168319
1,1,8,1,1,0,0,2,37,0,0,1,0,0,39,166452
1,1,8,1,1,0,1,0,15,1,0,0,0,0,30,154543
1,1,12,0,0,1,1,3,41,1,1,0,1,0,28,98181
0,0,11,1,1,0,1,1,51,0,0,0,1,0,26,76003
0,1,4,1,1,0,0,1,29,0,0,0,0,0,48,174473
1,0,1,0,0,1,0,0,1,0,0,0,0,0,18,22287
0,1,9,0,0,1,1,4,25,1,1,0,1,0,20,285855
1,0,2,0,0,1,0,0,4,0,1,0,1,0,19,102166
0,1,4,0,0,0,1,0,8,0,0,0,0,0,58,11877
0,0,2,0,0,0,0,2,9,0,0,0,2,0,33,32677
0,0,6,0,0,0,0,0,16,0,0,0,2,0,50,286383
0,1,7,0,0,0,1,1,22,0,0,0,1,0,42,34772
0,0,2,0,0,0,0,0,2,0,0,0,0,0,54,244613
1,1,8,1,1,0,1,4,48,0,1,1,1,0,27,177157
0,0,11,0,1,0,1,1,40,1,1,0,1,0,33,91770
0,0,7,0,1,0,1,0,16,1,1,0,1,0,37,311853
0,0,1,0,0,0,0,0,4,0,1,0,1,0,43,276100
1,1,12,1,1,1,1,1,31,1,0,0,1,0,19,344534
1,1,11,1,1,0,1,0,17,0,1,0,0,0,19,15818
0,0,1,0,0,0,0,0,10,0,0,0,2,0,34,102650
1,1,11,1,1,1,1,0,31,0,0,0,1,0,33,64049
1,1,6,1,1,0,0,1,20,0,0,0,1,0,55,311274
0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,366705
1,1,13,1,1,0,1,0,21,1,0,0,1,0,25,302394
0,0,4,1,1,0,0,0,6,0,0,0,0,0,27,25767
0,0,3,0,0,0,0,0,3,0,0,0,0,0,29,190883
1,1,15,1,1,0,1,1,32,1,1,0,1,0,22,119178
0,1,2,1,1,0,0,0,7,0,0,0,0,0,22,303292
0,1,7,0,1,0,1,0,31,1,0,0,1,0,45,252419
1,1,10,1,1,0,1,4,37,1,0,0,0,0,20,67419
0,0,3,0,0,0,0,0,3,0,0,0,0,0,38,101319
0,1,8,1,1,0,1,0,19,1,0,0,1,0,21,197584
1,0,5,0,0,0,0,0,25,0,0,0,1,0,28,62070
1,1,7,0,0,0,1,1,12,0,0,0,1,0,33,333093
1,1,8,0,0,0,1,0,14,1,0,0,0,0,19,171223
0,0,2,1,0,0,0,2,5,0,0,0,0,0,35,268505
0,0,6,0,1,0,1,0,17,0,0,0,2,0,34,149993
1,0,4,1,1,1,0,0,7,0,0,0,0,0,25,358862
1,1,8,0,1,0,1,1,57,0,0,0,1,1,33,119170
0,1,11,1,1,1,1,0,45,1,1,0,1,0,20,294951
0,0,2,0,0,0,0,2,18,0,0,0,2,0,39,291367
0,0,0,1,1,0,0,0,2,0,0,0,0,0,41,57535
0,1,12,1,1,0,1,0,32,0,0,0,1,0,24,94343
0,1,12,1,1,0,1,1,24,1,0,0,1,0,27,24549
0,1,7,0,1,0,1,0,15,0,0,0,2,0,49,184256
0,1,4,1,1,0,1,0,15,1,0,0,0,0,58,291314
0,0,4,1,1,0,0,0,10,0,0,0,0,0,24,297702
1,1,7,1,1,0,1,1,34,1,0,1,1,0,26,103399
1,1,6,1,1,0,0,4,27,0,0,0,1,0,25,76653
0,0,6,0,0,1,0,0,14,0,1,0,1,0,25,256672
0,0,3,0,0,0,0,0,11,1,0,0,1,0,44,243393
0,0,7,0,0,0,0,0,19,0,0,0,1,1,30,123232
1,1,3,0,1,0,1,1,16,0,0,0,1,0,18,153509
0,0,5,1,1,0,0,0,22,1,0,0,1,0,47,255461
1,1,11,1,1,0,1,0,17,0,1,0,0,0,48,8137
1,0,3,0,0,0,0,0,4,0,0,0,0,0,39,234877
1,0,11,0,1,1,1,0,28,0,0,0,1,0,34,358493
0,0,2,0,0,0,0,0,3,0,1,0,0,0,44,297496
1,0,6,1,1,1,0,3,25,0,0,1,1,1,35,342476
1,1,9,0,1,0,1,0,27,1,0,0,1,0,29,194532
1,0,7,1,1,0,0,4,29,0,0,1,1,0,21,192788
1,1,13,1,1,0,1,1,24,1,1,0,1,0,21,336254
0,0,8,0,1,0,0,0,10,0,0,0,0,0,27,260587
1,0,7,1,1,0,0,0,9,0,0,0,0,0,32,232316
1,1,7,1,1,0,1,0,21,0,1,0,0,0,46,26397
1,1,9,1,1,0,0,1,51,0,1,0,1,0,20,259104
1,1,6,1,1,1,1,0,10,0,0,0,0,0,25,372789
0,0,4,0,0,0,0,0,5,0,0,0,1,0,21,94685
1,0,5,0,0,0,0,0,10,0,0,0,2,0,28,351730
1,1,13,1,1,0,1,0,58,1,1,0,1,0,22,19181
0,0,6,0,1,0,1,0,16,1,0,0,1,0,38,296166
1,1,13,0,0,0,1,1,31,1,1,0,1,0,29,133371
1,1,12,1,1,0,0,2,64,0,0,0,0,0,42,356437
0,0,3,0,0,0,0,0,4,0,0,0,0,0,39,147040
1,1,13,1,1,0,1,0,19,0,0,0,1,0,25,197533
0,1,5,0,0,0,0,2,72,0,0,0,2,1,33,182171
1,1,5,0,0,0,0,2,13,1,0,0,1,0,22,193276
0,1,7,1,1,0,1,0,31,0,0,0,1,0,44,14258
1,1,1,1,0,1,0,1,4,0,0,0,0,0,20,369207
1,1,6,1,1,1,0,2,14,0,1,0,1,0,17,335400
0,0,1,0,0,0,0,0,6,0,1,0,1,0,37,255718
0,0,5,1,1,0,0,0,19,0,1,0,0,0,36,287873
1,0,2,1,0,0,0,0,4,0,0,0,0,0,27,248718
0,0,1,0,0,1,0,0,3,0,0,0,0,0,21,45819
1,1,5,0,1,0,1,0,10,1,0,0,0,0,42,118832
1,1,5,0,0,0,0,4,29,1,1,0,1,0,28,26417
1,1,4,0,1,0,1,0,11,0,0,0,0,0,50,301585
0,0,4,0,0,0,0,1,10,0,0,0,1,0,22,83328
1,1,13,0,0,1,1,1,35,0,1,0,1,0,24,69729
1,1,3,1,1,0,0,4,16,0,0,0,1,0,28,166766
1,1,12,0,0,0,1,0,20,0,0,0,1,0,24,207291
1,1,9,1,1,0,1,1,21,0,0,0,1,0,17,373365
0,1,8,1,1,0,1,0,48,0,0,0,1,0,41,257078
1,1,12,1,1,0,1,0,22,1,1,0,0,0,22,166074
1,1,7,1,1,0,1,1,15,0,0,0,1,0,18,358416
0,0,3,0,0,0,0,1,15,0,1,0,1,1,43,350746
1,1,12,1,1,0,1,1,25,1,1,0,1,0,27,27993
1,1,15,1,1,0,1,1,32,0,1,0,1,0,27,100834
0,1,8,0,0,0,0,0,23,1,1,0,1,0,22,184573
0,0,1,0,0,0,0,1,6,0,0,0,1,0,31,214172
1,0,1,0,0,1,0,1,3,0,1,0,0,0,39,191625
0,0,3,0,0,0,0,0,7,0,0,0,2,1,36,193965
0,0,1,0,0,0,0,0,1,0,0,0,0,0,44,173188
1,1,5,0,1,0,0,3,17,0,0,0,1,0,56,11505
0,1,6,0,0,0,1,0,15,0,0,0,0,0,35,71804
1,0,5,0,0,0,0,0,9,0,1,0,0,0,23,229405
1,1,8,1,1,0,1,0,13,1,0,0,0,0,38,15228
0,1,8,1,1,0,0,0,26,1,0,0,1,0,17,356602
0,0,3,0,0,0,0,1,10,0,0,0,1,0,34,328601
1,1,9,0,1,0,1,2,38,1,0,0,2,0,24,241441
0,1,8,1,1,0,0,2,23,1,1,0,1,0,28,246465
0,1,4,1,0,0,1,0,13,0,0,0,1,0,24,43571
0,1,7,0,0,0,1,0,11,0,0,0,1,0,22,332243
0,0,5,0,0,0,0,0,23,0,1,0,1,0,24,84390
1,1,9,1,0,1,0,1,68,0,0,0,0,0,19,125283
1,0,5,0,0,0,0,0,5,0,0,0,0,0,23,317086
1,1,8,1,1,1,1,1,37,1,0,0,1,0,28,164553
0,0,6,1,1,0,0,0,14,0,0,0,0,0,40,1882
0,0,2,0,0,0,0,0,12,0,0,0,2,0,48,367267
1,0,4,1,1,1,0,0,8,0,0,0,0,0,66,267260
0,0,3,0,0,0,0,1,13,1,1,0,1,0,29,365491
1,1,9,0,0,0,1,4,47,1,0,0,1,0,39,76065
1,0,4,0,0,1,0,0,6,0,1,0,0,0,24,73531
1,1,11,1,1,1,1,2,77,0,0,1,1,0,29,358463
1,0,3,0,0,0,0,0,7,0,1,0,0,0,24,286397
1,0,6,0,0,1,0,3,20,0,1,0,1,0,34,243709
1,1,10,1,1,0,0,0,15,1,0,0,0,0,29,353685
0,0,4,0,0,0,0,4,55,0,0,0,1,1,25,596
1,1,8,1,1,1,1,0,21,1,1,0,0,0,23,73032
0,0,0,0,0,0,0,1,2,0,0,0,0,0,29,133753
1,1,4,1,1,1,0,1,18,0,0,0,0,0,31,182146
0,0,4,0,0,0,0,0,6,0,0,0,2,0,21,223055
1,0,6,1,0,1,0,1,29,0,0,0,1,0,38,342693
0,1,8,1,1,1,1,4,32,0,1,0,1,0,24,346119
1,1,3,0,0,0,0,0,4,0,0,0,0,0,33,299923
1,1,2,1,1,0,0,4,12,0,0,0,1,0,36,98829
0,0,3,0,0,0,0,0,3,0,0,0,0,0,21,182695
0,1,8,1,1,0,1,0,18,1,0,0,0,0,58,120738
1,1,8,1,1,1,1,0,15,0,0,0,0,0,42,205114
0,1,15,0,0,0,0,1,65,1,0,0,1,0,39,63324
1,0,3,1,1,1,0,1,10,0,0,1,0,0,61,83416
1,1,8,1,1,1,1,1,30,0,0,0,1,0,39,284601
1,1,6,0,0,1,0,2,12,0,0,0,1,0,24,167859
0,1,9,1,1,0,0,1,65,1,0,0,1,0,21,150056
1,1,8,1,1,1,0,1,22,0,0,0,1,0,30,345187
1,1,6,1,1,1,1,1,14,0,0,0,1,0,25,290667
1,1,9,1,1,1,1,0,24,0,0,0,1,0,17,96029
1,1,4,1,1,0,0,2,14,0,1,0,1,0,32,2309
0,1,8,0,0,0,0,0,22,0,0,0,0,0,41,303659
0,1,4,1,1,0,1,0,11,0,1,0,0,0,53,41265
1,0,5,0,0,0,0,0,8,0,1,0,0,0,21,148698
0,0,2,1,0,0,0,2,18,0,0,0,0,0,26,28327
0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,28174
1,1,13,1,1,1,1,0,20,0,1,0,1,0,34,276065
0,1,3,1,1,0,1,0,8,0,1,0,0,0,44,106429
1,1,3,0,0,0,1,0,9,0,0,0,0,0,48,101827
0,1,5,1,1,0,1,0,14,0,0,0,1,0,30,350467
1,1,4,1,1,0,0,4,18,0,0,0,1,0,22,372095
0,1,6,1,1,0,1,0,12,0,1,0,0,0,33,246266
1,1,9,1,0,0,1,0,14,0,0,0,1,0,26,116270
1,1,4,1,1,0,1,0,8,0,0,0,0,0,19,205962
0,1,5,0,1,0,1,0,14,0,1,0,0,0,33,69351
0,0,3,0,0,0,1,0,6,0,0,0,0,0,23,40886
0,0,7,0,1,0,1,1,31,1,0,0,1,0,34,3373
1,1,14,1,1,1,1,2,39,0,1,0,1,0,18,328334
0,1,5,0,0,0,1,0,15,0,0,0,1,0,41,353329
1,1,7,1,0,1,0,0,14,1,1,0,1,0,25,281664
0,0,4,0,1,0,1,0,7,0,0,0,0,0,29,67647
0,0,2,1,1,0,0,1,5,0,0,0,0,0,19,97252
0,0,4,0,0,0,0,0,5,0,0,0,0,0,29,305183
0,0,1,0,0,0,0,1,12,0,1,0,2,0,51,211132
0,0,3,0,0,0,0,0,4,0,1,0,0,0,28,297512
1,1,3,0,1,1,0,1,23,0,0,0,0,0,55,47536
1,1,5,0,1,0,1,0,36,0,0,0,1,1,37,332339
1,1,15,1,1,0,1,2,31,1,1,0,1,0,31,95921
1,1,12,1,1,1,1,1,35,1,1,0,0,0,60,211367
1,1,10,0,0,0,1,0,38,1,1,0,1,0,24,284776
0,1,5,0,1,1,0,4,27,0,0,0,1,0,38,192302
0,1,15,0,0,0,1,0,28,1,0,0,1,0,22,148596
0,0,1,0,0,0,0,0,3,0,0,0,0,0,44,348770
0,0,1,0,0,0,0,0,5,0,0,0,2,0,36,149840
1,1,6,1,1,0,1,4,34,0,0,1,1,0,29,261727
0,0,1,0,0,0,0,0,4,1,0,0,0,0,38,64399
0,0,3,1,0,0,0,0,4,0,0,0,0,0,28,79506
0,1,5,1,1,0,1,0,26,0,1,0,0,0,24,127626
0,0,2,0,0,0,0,0,4,0,1,0,0,0,35,309461
0,1,13,1,1,0,1,0,35,1,0,0,1,0,26,231873
0,0,1,0,0,0,0,0,3,0,0,0,1,0,23,31259
1,1,11,1,1,0,1,0,17,1,0,0,1,0,47,108989
0,0,4,1,1,0,0,1,12,0,1,0,1,0,19,284301
1,1,7,1,1,1,1,0,14,1,0,0,0,0,30,290437
0,1,5,1,1,0,0,3,37,1,0,0,1,0,31,107359
1,0,2,0,0,0,0,0,2,0,0,0,0,0,24,231910
1,1,18,1,1,1,1,2,34,1,1,0,3,0,21,330127
0,0,4,0,0,1,0,0,4,0,0,0,0,0,57,297644
1,0,5,1,0,0,0,4,20,0,0,0,0,1,38,59103
0,1,5,0,1,0,1,1,12,0,0,0,1,0,44,156023
0,0,11,1,1,0,1,0,22,1,0,0,1,0,33,129141
1,0,5,0,0,0,0,2,19,1,0,0,0,0,39,107459
0,0,5,0,0,0,0,0,9,0,1,0,0,0,20,369517
1,1,9,1,1,0,1,1,40,0,0,0,1,0,35,16832
0,0,1,0,0,0,0,2,6,0,0,0,1,1,51,184762
1,0,6,0,0,0,0,1,20,1,1,0,1,0,39,251028
0,1,9,1,1,0,1,1,26,1,0,0,1,0,44,254147
1,1,14,1,1,1,1,1,35,1,1,0,1,0,20,19271
0,1,4,1,1,0,1,0,13,0,0,0,0,0,39,224644
1,1,9,1,1,0,1,0,21,1,0,0,1,0,51,323160
1,1,7,0,0,0,0,3,33,1,1,0,1,0,45,351868
1,1,13,1,1,0,1,3,30,1,1,0,1,0,23,154228
1,0,6,1,1,1,0,4,20,0,0,1,0,0,25,221741
1,1,15,0,1,0,0,0,20,0,0,0,2,0,24,329115
0,0,5,0,0,0,0,2,57,1,0,0,1,1,25,278838
1,1,11,0,0,1,1,0,19,1,1,0,1,0,24,57027
1,1,9,1,1,0,0,0,13,0,0,0,1,0,34,258994
0,0,2,0,0,0,0,1,10,0,1,0,1,0,19,261209
1,1,12,1,1,1,1,2,50,0,1,0,1,0,20,148469
1,1,7,1,1,1,0,1,27,0,0,0,1,0,23,291110
1,1,5,0,0,0,0,4,20,0,1,0,1,0,25,327490
1,1,4,1,1,1,1,4,20,0,0,1,0,0,49,148699
0,0,5,0,0,0,0,1,7,0,0,0,0,0,37,258534
1,0,5,0,0,0,0,1,12,0,1,0,1,0,21,79765
1,1,11,0,1,0,1,1,37,1,0,0,1,0,31,259869
1,1,11,1,1,0,0,2,55,0,0,0,1,0,30,176360
1,0,2,0,0,0,0,0,2,0,0,0,0,0,50,59188
1,1,6,1,1,0,0,3,30,0,1,0,1,0,47,195810
1,1,11,1,1,0,1,0,16,0,0,0,1,0,32,95916
0,0,4,0,1,0,0,3,27,0,0,0,2,1,33,71038
1,1,7,0,0,1,0,3,30,0,0,0,1,0,25,228815
1,1,4,1,1,1,0,2,16,0,1,0,1,0,42,73566
1,1,4,1,1,1,0,2,15,0,0,0,0,0,55,245422
0,1,5,1,0,0,0,0,23,0,0,0,0,0,72,352670
0,0,4,0,0,0,0,3,26,0,0,0,2,1,53,309671
0,0,3,0,0,0,0,0,7,0,1,0,0,0,17,45822
1,1,5,1,1,0,0,0,44,0,1,0,1,0,29,175019
1,1,5,1,1,1,0,2,13,0,0,0,0,0,33,194603
1,1,9,1,1,0,1,0,37,1,1,0,0,0,20,224573
1,1,12,1,1,0,1,0,32,1,0,0,1,0,23,299632
1,0,3,1,1,0,0,1,35,0,1,1,1,0,18,226948
0,1,5,1,1,0,0,0,33,0,1,0,0,0,53,188025
0,0,4,1,1,0,0,0,8,0,1,0,0,0,42,280066
1,0,2,0,0,0,0,0,6,0,0,0,1,0,20,133261
1,1,6,1,1,0,0,1,32,0,0,0,1,0,21,36844
0,0,2,0,0,0,0,1,8,0,1,0,1,0,34,76158
1,0,10,1,1,0,1,2,20,0,0,1,3,0,58,131118
0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,100532
1,1,7,0,0,0,0,2,18,0,1,0,1,0,27,228120
0,0,5,0,0,0,0,1,53,1,0,0,2,0,48,155098
0,1,10,0,1,0,1,1,25,0,0,0,1,0,48,351219
0,1,10,1,1,0,1,0,15,1,0,0,0,0,27,255450
1,1,3,1,1,1,0,1,12,1,1,0,0,0,20,370068
0,1,13,1,1,0,1,0,68,0,0,0,1,1,28,7107
0,0,4,0,0,0,0,2,37,0,0,0,2,1,47,373313
0,0,2,0,0,0,0,0,4,0,0,0,0,0,31,341386
1,1,4,1,1,1,0,2,26,1,0,0,0,0,19,120438
1,1,3,0,1,1,0,3,20,0,1,0,1,0,39,82780
0,0,5,1,1,0,0,0,13,0,0,0,0,0,54,118287
1,0,3,0,0,0,0,0,10,0,0,0,1,0,28,40195
0,0,3,0,0,0,0,1,15,0,0,0,1,1,28,218200
0,0,3,0,0,0,0,0,13,1,0,0,1,0,52,222239
1,0,5,0,0,0,1,0,10,0,0,0,1,0,39,162628
0,0,4,0,0,1,0,0,4,0,0,0,0,0,25,275881
0,1,6,1,1,0,1,0,12,0,1,0,0,0,49,68827
0,0,7,0,0,0,0,0,14,0,1,0,1,0,29,34174
